# Raman tensor in 10^(-30) Cm^2/V
# mode: 87   phonon freq: 269.544951
# omega(eV)    xx        yy        zz        xy        yz        xz      perp      back
27.16415+0.00000j 1.779e-01+1.779e-01j 0.000e+00+0.000e+00j 1.779e-01+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.558e-01+0.000e+00j 8.344e-01+0.000e+00j
27.17366+0.00000j 0.000e+00+0.000e+00j 0.000e+00-1.835e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.595e-01+0.000e+00j 4.495e-01+0.000e+00j
27.18316+0.00000j 0.000e+00+0.000e+00j 0.000e+00-1.835e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.595e-01+0.000e+00j 4.495e-01+0.000e+00j
27.19267+0.00000j 0.000e+00+0.000e+00j 1.816e-01+0.000e+00j 1.816e-01+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.568e-01+0.000e+00j 7.264e-01+0.000e+00j
27.20218+0.00000j 0.000e+00+0.000e+00j 1.751e-01+0.000e+00j 1.751e-01+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.476e-01+0.000e+00j 7.003e-01+0.000e+00j
27.21169+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j
27.22119+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j
27.23070+0.00000j 1.713e-01-1.713e-01j 0.000e+00+0.000e+00j 1.713e-01+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.427e-01+0.000e+00j 8.037e-01+0.000e+00j
27.24021+0.00000j 1.779e-01-1.779e-01j 0.000e+00+0.000e+00j 1.779e-01+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.557e-01+0.000e+00j 8.343e-01+0.000e+00j
27.24972+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j
27.25923+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j
27.26873+0.00000j 0.000e+00+0.000e+00j 1.835e-01+0.000e+00j 3.574e-01+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 4.377e-01+0.000e+00j 1.109e+00+0.000e+00j
27.27824+0.00000j 0.000e+00+0.000e+00j 1.835e-01+0.000e+00j 1.604e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.150e+00+0.000e+00j 4.100e+00+0.000e+00j
27.28775+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.314e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.273e+00+0.000e+00j 5.669e+00+0.000e+00j
27.29726+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.068e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.511e+00+0.000e+00j 2.616e+00+0.000e+00j
27.30677+0.00000j 1.704e-01+0.000e+00j 0.000e+00+0.000e+00j 3.484e-01+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 4.268e-01+0.000e+00j 1.068e+00+0.000e+00j
27.31627+0.00000j 1.704e-01+0.000e+00j 0.000e+00+0.000e+00j 1.595e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.145e+00+0.000e+00j 4.064e+00+0.000e+00j
27.32578+0.00000j 0.000e+00+0.000e+00j -1.792e-01+0.000e+00j 2.311e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.402e+00+0.000e+00j 5.530e+00+0.000e+00j
27.33529+0.00000j 0.000e+00+0.000e+00j -1.419e+00+0.000e+00j 1.071e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.060e+00+0.000e+00j 3.590e+00+0.000e+00j
27.34480+0.00000j 1.835e-01+0.000e+00j -2.138e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.161e+00+0.000e+00j 5.104e+00+0.000e+00j
27.35431+0.00000j 1.835e-01+0.000e+00j -8.915e-01+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.409e+00+0.000e+00j 2.078e+00+0.000e+00j
27.36381+0.00000j 0.000e+00+0.000e+00j 0.000e+00+1.835e-01j 1.835e-01+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.670e-01+0.000e+00j 6.356e-01+0.000e+00j
27.37332+0.00000j 0.000e+00+0.000e+00j 0.000e+00+1.835e-01j 1.835e-01+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.670e-01+0.000e+00j 6.356e-01+0.000e+00j
27.38283+0.00000j 0.000e+00-1.816e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.569e-01+0.000e+00j 4.449e-01+0.000e+00j
27.39234+0.00000j 0.000e+00-1.751e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.476e-01+0.000e+00j 4.289e-01+0.000e+00j
27.40185+0.00000j 1.704e-01+0.000e+00j 1.704e-01+0.000e+00j 1.704e-01+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 9.332e-01+0.000e+00j
27.41135+0.00000j 1.704e-01+0.000e+00j 1.704e-01+0.000e+00j 1.704e-01+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 9.332e-01+0.000e+00j
27.42086+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j
27.43037+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j
27.43988+0.00000j 1.835e-01+0.000e+00j 0.000e+00+0.000e+00j 3.499e-01+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 4.287e-01+0.000e+00j 1.092e+00+0.000e+00j
27.44939+0.00000j 1.835e-01+0.000e+00j 0.000e+00+0.000e+00j 1.596e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.139e+00+0.000e+00j 4.081e+00+0.000e+00j
27.45889+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.322e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.284e+00+0.000e+00j 5.687e+00+0.000e+00j
27.46840+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.076e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.521e+00+0.000e+00j 2.635e+00+0.000e+00j
27.47791+0.00000j 1.816e-01+0.000e+00j 1.816e-01+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.569e-01+0.000e+00j 7.266e-01+0.000e+00j
27.48742+0.00000j 1.751e-01+0.000e+00j 1.751e-01+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.476e-01+0.000e+00j 7.005e-01+0.000e+00j
27.49692+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.713e-01+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.422e-01+0.000e+00j 4.196e-01+0.000e+00j
27.50643+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.778e-01+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.515e-01+0.000e+00j 4.356e-01+0.000e+00j
27.51594+0.00000j 1.835e-01+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.595e-01+0.000e+00j 4.495e-01+0.000e+00j
27.52545+0.00000j 1.835e-01+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.595e-01+0.000e+00j 4.495e-01+0.000e+00j
27.53496+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.835e-01+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.595e-01+0.000e+00j 4.495e-01+0.000e+00j
27.54446+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.835e-01+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.595e-01+0.000e+00j 4.495e-01+0.000e+00j
27.55397+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j
27.56348+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j
27.57299+0.00000j 1.817e-01+0.000e+00j 0.000e+00+0.000e+00j 1.817e-01+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.569e-01+0.000e+00j 7.266e-01+0.000e+00j
27.58250+0.00000j 1.751e-01+0.000e+00j 0.000e+00+0.000e+00j 1.751e-01+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.477e-01+0.000e+00j 7.005e-01+0.000e+00j
27.59200+0.00000j 0.000e+00+0.000e+00j -1.690e-01+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.390e-01+0.000e+00j 4.139e-01+0.000e+00j
27.60151+0.00000j 0.000e+00+0.000e+00j -1.409e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.992e+00+0.000e+00j 3.450e+00+0.000e+00j
27.61102+0.00000j 1.835e-01+0.000e+00j -2.148e+00+0.000e+00j 3.423e-01+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.415e+00+0.000e+00j 4.931e+00+0.000e+00j
27.62053+0.00000j 1.835e-01+0.000e+00j -9.017e-01+0.000e+00j 1.589e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.058e+00+0.000e+00j 3.872e+00+0.000e+00j
27.63004+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.329e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.294e+00+0.000e+00j 5.706e+00+0.000e+00j
27.63954+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.083e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.532e+00+0.000e+00j 2.653e+00+0.000e+00j
27.64905+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j
27.65856+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j
27.66807+0.00000j 1.704e-01+0.000e+00j 0.000e+00+0.000e+00j 1.704e-01+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.410e-01+0.000e+00j 6.815e-01+0.000e+00j
27.67758+0.00000j 1.704e-01+0.000e+00j 0.000e+00+0.000e+00j 1.704e-01+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.410e-01+0.000e+00j 6.815e-01+0.000e+00j
27.68708+0.00000j 0.000e+00+0.000e+00j -1.663e-01+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.352e-01+0.000e+00j 4.073e-01+0.000e+00j
27.69659+0.00000j 0.000e+00+0.000e+00j -1.406e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.988e+00+0.000e+00j 3.444e+00+0.000e+00j
27.70610+0.00000j 0.000e+00+0.000e+00j -2.151e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.041e+00+0.000e+00j 5.268e+00+0.000e+00j
27.71561+0.00000j 0.000e+00+0.000e+00j -9.045e-01+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.279e+00+0.000e+00j 2.215e+00+0.000e+00j
27.72512+0.00000j 1.835e-01+0.000e+00j 0.000e+00+0.000e+00j 1.835e-01+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.595e-01+0.000e+00j 7.340e-01+0.000e+00j
27.73462+0.00000j 1.835e-01+0.000e+00j 0.000e+00+0.000e+00j 1.835e-01+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.595e-01+0.000e+00j 7.340e-01+0.000e+00j
27.74413+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j
27.75364+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j
27.76315+0.00000j 0.000e+00+0.000e+00j 1.712e-01+0.000e+00j 3.328e-01+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 4.076e-01+0.000e+00j 1.034e+00+0.000e+00j
27.77265+0.00000j 0.000e+00+0.000e+00j 1.778e-01+0.000e+00j 1.579e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.118e+00+0.000e+00j 4.034e+00+0.000e+00j
27.78216+0.00000j 1.835e-01+0.000e+00j 0.000e+00+0.000e+00j 2.339e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.186e+00+0.000e+00j 5.894e+00+0.000e+00j
27.79167+0.00000j 1.835e-01+0.000e+00j 0.000e+00+0.000e+00j 1.093e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.433e+00+0.000e+00j 2.858e+00+0.000e+00j
27.80118+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j
27.81069+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j
27.82019+0.00000j 1.835e-01+0.000e+00j 0.000e+00+0.000e+00j 1.835e-01+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.595e-01+0.000e+00j 7.340e-01+0.000e+00j
27.82970+0.00000j 1.835e-01+0.000e+00j 0.000e+00+0.000e+00j 1.835e-01+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.595e-01+0.000e+00j 7.340e-01+0.000e+00j
27.83921+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j
27.84872+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j
27.85823+0.00000j 0.000e+00+0.000e+00j 1.712e-01+0.000e+00j 3.300e-01+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 4.043e-01+0.000e+00j 1.027e+00+0.000e+00j
27.86773+0.00000j 0.000e+00+0.000e+00j 1.777e-01+0.000e+00j 1.576e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.115e+00+0.000e+00j 4.027e+00+0.000e+00j
27.87724+0.00000j 1.835e-01+0.000e+00j 0.000e+00+0.000e+00j 2.342e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.190e+00+0.000e+00j 5.901e+00+0.000e+00j
27.88675+0.00000j 1.835e-01+0.000e+00j 0.000e+00+0.000e+00j 1.095e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.437e+00+0.000e+00j 2.865e+00+0.000e+00j
27.89626+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j
27.90577+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j
27.91527+0.00000j 1.835e-01+0.000e+00j 0.000e+00+0.000e+00j 1.835e-01+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.595e-01+0.000e+00j 7.340e-01+0.000e+00j
27.92478+0.00000j 1.835e-01+0.000e+00j 0.000e+00+0.000e+00j 1.835e-01+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.595e-01+0.000e+00j 7.340e-01+0.000e+00j
27.93429+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j
27.94380+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j
27.95331+0.00000j 1.835e-01+0.000e+00j 0.000e+00-1.835e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.670e-01+0.000e+00j 6.356e-01+0.000e+00j
27.96281+0.00000j 1.835e-01+0.000e+00j 0.000e+00-1.835e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.670e-01+0.000e+00j 6.356e-01+0.000e+00j
27.97232+0.00000j 0.000e+00+0.000e+00j 1.835e-01+0.000e+00j 3.294e-01+1.835e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 4.804e-01+0.000e+00j 1.139e+00+0.000e+00j
27.98183+0.00000j 0.000e+00+0.000e+00j 1.835e-01+0.000e+00j 1.576e+00+1.835e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.126e+00+0.000e+00j 4.056e+00+0.000e+00j
27.99134+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.342e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.312e+00+0.000e+00j 5.737e+00+0.000e+00j
28.00084+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.096e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 1.550e+00+0.000e+00j 2.685e+00+0.000e+00j
28.01035+0.00000j 1.835e-01+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.595e-01+0.000e+00j 4.495e-01+0.000e+00j
28.01986+0.00000j 1.835e-01+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.595e-01+0.000e+00j 4.495e-01+0.000e+00j
28.02937+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j
28.03888+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j
28.04838+0.00000j 0.000e+00+0.000e+00j 1.835e-01+0.000e+00j 1.835e-01+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.595e-01+0.000e+00j 7.340e-01+0.000e+00j
28.05789+0.00000j 0.000e+00+0.000e+00j 1.835e-01+0.000e+00j 1.835e-01+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.595e-01+0.000e+00j 7.340e-01+0.000e+00j
28.06740+0.00000j 1.835e-01-1.835e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.670e-01+0.000e+00j 6.356e-01+0.000e+00j
28.07691+0.00000j 1.835e-01-1.835e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 3.670e-01+0.000e+00j 6.356e-01+0.000e+00j
28.08642+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j
28.09592+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j
28.10543+0.00000j 1.835e-01+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.595e-01+0.000e+00j 4.495e-01+0.000e+00j
28.11494+0.00000j 1.835e-01+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.595e-01+0.000e+00j 4.495e-01+0.000e+00j
28.12445+0.00000j 0.000e+00+0.000e+00j 1.825e-01+0.000e+00j 1.825e-01+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.581e-01+0.000e+00j 7.301e-01+0.000e+00j
28.13396+0.00000j 0.000e+00+0.000e+00j 1.825e-01+0.000e+00j 1.825e-01+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.581e-01+0.000e+00j 7.301e-01+0.000e+00j
28.14346+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00-1.835e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.595e-01+0.000e+00j 4.495e-01+0.000e+00j
28.15297+0.00000j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00-1.835e-01j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.595e-01+0.000e+00j 4.495e-01+0.000e+00j
28.16248+0.00000j 1.835e-01+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 0.000e+00+0.000e+00j 2.595e-01+0.000e+00j 4.495e-01+0.000e+00j
